,Date,MaxTemp,MinTemp,Precipitation,SnowFall,SnowDepth,Year,Month
11470,1991-11-13,49,34,0.0,0.0,11.0,1991,11
11471,1991-11-12,37,30,0.0,0.0,13.0,1991,11
11472,1991-11-11,32,29,0.0,0.0,13.0,1991,11
11473,1991-11-10,34,30,0.11,1.3,15.0,1991,11
11474,1991-11-09,35,20,0.0,0.0,14.0,1991,11
11475,1991-11-08,25,1,0.0,0.0,14.0,1991,11
11476,1991-11-07,15,-6,0.0,0.0,16.0,1991,11
11477,1991-11-06,14,0,0.0,0.0,20.0,1991,11
11478,1991-11-05,29,14,0.26,3.4,23.0,1991,11
11479,1991-11-04,17,-3,0.0,0.0,23.0,1991,11
11480,1991-11-03,18,8,0.03,0.6,23.0,1991,11
11481,1991-11-02,23,15,0.1,1.1,23.0,1991,11
11482,1991-11-01,32,23,1.85,18.5,14.0,1991,11
11483,1991-10-31,32,28,0.85,8.2,0.0,1991,10
11484,1991-10-30,32,22,0.0,0.0,0.0,1991,10
11485,1991-10-29,65,26,0.03,0.0,0.0,1991,10
11486,1991-10-28,63,45,0.34,0.0,0.0,1991,10
11487,1991-10-27,48,40,0.04,0.0,0.0,1991,10
11488,1991-10-26,50,40,0.0,0.0,0.0,1991,10
11489,1991-10-25,47,33,0.0,0.0,0.0,1991,10
11490,1991-10-24,48,40,0.49,0.0,0.0,1991,10
11491,1991-10-23,60,43,0.5,0.0,0.0,1991,10
11492,1991-10-22,76,45,0.0,0.0,0.0,1991,10
11493,1991-10-21,63,47,0.0,0.0,0.0,1991,10
11494,1991-10-20,56,31,0.0,0.0,0.0,1991,10
11495,1991-10-19,50,23,0.0,0.0,0.0,1991,10
11496,1991-10-18,43,29,0.0,0.0,0.0,1991,10
11497,1991-10-17,74,43,0.0,0.0,0.0,1991,10
11498,1991-10-16,79,44,0.0,0.0,0.0,1991,10
11499,1991-10-15,48,28,0.0,0.0,0.0,1991,10
11500,1991-10-14,48,38,0.0,0.0,0.0,1991,10
11501,1991-10-13,58,40,0.0,0.0,0.0,1991,10
11502,1991-10-12,56,35,0.0,0.0,0.0,1991,10
11503,1991-10-11,71,47,0.0,0.0,0.0,1991,10
11504,1991-10-10,58,35,0.0,0.0,0.0,1991,10
11505,1991-10-09,64,39,0.0,0.0,0.0,1991,10
11506,1991-10-08,75,43,0.0,0.0,0.0,1991,10
11507,1991-10-07,60,27,0.0,0.0,0.0,1991,10
11508,1991-10-06,47,32,0.0,0.0,0.0,1991,10
11509,1991-10-05,46,36,0.21,0.0,0.0,1991,10
11510,1991-10-04,56,36,0.0,0.0,0.0,1991,10
11511,1991-10-03,60,38,0.0,0.0,0.0,1991,10
11512,1991-10-02,72,46,0.0,0.0,0.0,1991,10
11513,1991-10-01,74,44,0.06,0.0,0.0,1991,10
11514,1991-09-30,70,45,0.04,0.0,0.0,1991,9
11515,1991-09-29,67,43,0.05,0.0,0.0,1991,9
11516,1991-09-28,64,32,0.0,0.0,0.0,1991,9
11517,1991-09-27,58,29,0.0,0.0,0.0,1991,9
11518,1991-09-26,55,38,0.0,0.0,0.0,1991,9
11519,1991-09-25,60,44,0.03,0.0,0.0,1991,9
11520,1991-09-24,58,44,0.15,0.0,0.0,1991,9
11521,1991-09-23,58,42,0.0,0.0,0.0,1991,9
11522,1991-09-22,60,43,0.0,0.0,0.0,1991,9
11523,1991-09-21,66,44,0.0,0.0,0.0,1991,9
11524,1991-09-20,63,31,0.0,0.0,0.0,1991,9
11525,1991-09-19,49,33,0.0,0.0,0.0,1991,9
11526,1991-09-18,47,39,0.0,0.0,0.0,1991,9
11527,1991-09-17,66,46,0.08,0.0,0.0,1991,9
11528,1991-09-16,66,51,0.0,0.0,0.0,1991,9
11529,1991-09-15,80,60,0.0,0.0,0.0,1991,9
11530,1991-09-14,79,67,0.87,0.0,0.0,1991,9
11531,1991-09-13,72,60,0.92,0.0,0.0,1991,9
11532,1991-09-12,73,61,0.0,0.0,0.0,1991,9
11533,1991-09-11,63,55,0.51,0.0,0.0,1991,9
11534,1991-09-10,67,56,0.0,0.0,0.0,1991,9
11535,1991-09-09,80,64,0.45,0.0,0.0,1991,9
11536,1991-09-08,74,67,0.62,0.0,0.0,1991,9
11537,1991-09-07,79,68,1.58,0.0,0.0,1991,9
11538,1991-09-06,83,57,0.0,0.0,0.0,1991,9
11539,1991-09-05,76,55,0.01,0.0,0.0,1991,9
11540,1991-09-04,79,48,0.0,0.0,0.0,1991,9
11541,1991-09-03,76,52,0.12,0.0,0.0,1991,9
11542,1991-09-02,85,59,0.0,0.0,0.0,1991,9
11543,1991-09-01,76,54,0.0,0.0,0.0,1991,9
11544,1991-08-31,76,56,0.0,0.0,0.0,1991,8
11545,1991-08-30,92,66,0.0,0.0,0.0,1991,8
11546,1991-08-29,90,71,0.05,0.0,0.0,1991,8
11547,1991-08-28,90,69,0.0,0.0,0.0,1991,8
11548,1991-08-27,91,71,0.0,0.0,0.0,1991,8
11549,1991-08-26,92,75,0.0,0.0,0.0,1991,8
11550,1991-08-25,89,70,0.16,0.0,0.0,1991,8
11551,1991-08-24,87,66,0.0,0.0,0.0,1991,8
11552,1991-08-23,78,64,0.82,0.0,0.0,1991,8
11553,1991-08-22,81,57,0.01,0.0,0.0,1991,8
11554,1991-08-21,85,59,0.0,0.0,0.0,1991,8
11555,1991-08-20,76,52,0.0,0.0,0.0,1991,8
11556,1991-08-19,74,50,0.0,0.0,0.0,1991,8
11557,1991-08-18,72,56,0.0,0.0,0.0,1991,8
11558,1991-08-17,83,62,0.06,0.0,0.0,1991,8
11559,1991-08-16,77,64,0.03,0.0,0.0,1991,8
11560,1991-08-15,80,62,0.0,0.0,0.0,1991,8
11561,1991-08-14,84,60,0.0,0.0,0.0,1991,8
11562,1991-08-13,86,59,0.0,0.0,0.0,1991,8
11563,1991-08-12,86,60,0.0,0.0,0.0,1991,8
11564,1991-08-11,85,60,0.0,0.0,0.0,1991,8
11565,1991-08-10,82,55,0.0,0.0,0.0,1991,8
11566,1991-08-09,83,54,0.0,0.0,0.0,1991,8
11567,1991-08-08,72,61,0.17,0.0,0.0,1991,8
11568,1991-08-07,67,60,0.8,0.0,0.0,1991,8
11569,1991-08-06,66,60,0.04,0.0,0.0,1991,8
11570,1991-08-05,77,58,0.0,0.0,0.0,1991,8
11571,1991-08-04,77,55,0.0,0.0,0.0,1991,8
11572,1991-08-03,75,62,0.0,0.0,0.0,1991,8
11573,1991-08-02,73,63,0.85,0.0,0.0,1991,8
11574,1991-08-01,81,64,0.15,0.0,0.0,1991,8
11575,1991-07-31,80,66,0.0,0.0,0.0,1991,7
11576,1991-07-30,81,56,0.0,0.0,0.0,1991,7
11577,1991-07-29,75,55,0.0,0.0,0.0,1991,7
11578,1991-07-28,64,58,0.01,0.0,0.0,1991,7
11579,1991-07-27,65,60,0.64,0.0,0.0,1991,7
11580,1991-07-26,78,55,0.0,0.0,0.0,1991,7
11581,1991-07-25,75,53,0.0,0.0,0.0,1991,7
11582,1991-07-24,78,56,0.0,0.0,0.0,1991,7
11583,1991-07-23,78,60,0.0,0.0,0.0,1991,7
11584,1991-07-22,86,66,0.06,0.0,0.0,1991,7
11585,1991-07-21,89,73,0.22,0.0,0.0,1991,7
11586,1991-07-20,86,70,0.13,0.0,0.0,1991,7
11587,1991-07-19,89,71,0.0,0.0,0.0,1991,7
11588,1991-07-18,94,71,0.36,0.0,0.0,1991,7
11589,1991-07-17,88,73,0.47,0.0,0.0,1991,7
11590,1991-07-16,94,74,0.0,0.0,0.0,1991,7
11591,1991-07-15,87,62,0.0,0.0,0.0,1991,7
11592,1991-07-14,80,60,0.0,0.0,0.0,1991,7
11593,1991-07-13,80,63,0.0,0.0,0.0,1991,7
11594,1991-07-12,81,63,0.0,0.0,0.0,1991,7
11595,1991-07-11,83,67,0.56,0.0,0.0,1991,7
11596,1991-07-10,83,62,0.0,0.0,0.0,1991,7
11597,1991-07-09,78,62,0.06,0.0,0.0,1991,7
11598,1991-07-08,78,59,0.0,0.0,0.0,1991,7
11599,1991-07-07,79,64,0.11,0.0,0.0,1991,7
11600,1991-07-06,85,68,0.0,0.0,0.0,1991,7
11601,1991-07-05,85,59,0.0,0.0,0.0,1991,7
11602,1991-07-04,78,62,0.1,0.0,0.0,1991,7
11603,1991-07-03,73,64,0.13,0.0,0.0,1991,7
11604,1991-07-02,78,67,0.0,0.0,0.0,1991,7
11605,1991-07-01,85,67,0.1,0.0,0.0,1991,7
11606,1991-06-30,89,63,1.48,0.0,0.0,1991,6
11607,1991-06-29,86,67,0.03,0.0,0.0,1991,6
11608,1991-06-28,95,76,0.0,0.0,0.0,1991,6
11609,1991-06-27,95,78,0.0,0.0,0.0,1991,6
11610,1991-06-26,95,76,0.02,0.0,0.0,1991,6
11611,1991-06-25,88,68,0.0,0.0,0.0,1991,6
11612,1991-06-24,82,62,0.0,0.0,0.0,1991,6
11613,1991-06-23,75,53,0.0,0.0,0.0,1991,6
11614,1991-06-22,73,52,0.0,0.0,0.0,1991,6
11615,1991-06-21,71,58,0.22,0.0,0.0,1991,6
11616,1991-06-20,77,63,0.04,0.0,0.0,1991,6
11617,1991-06-19,84,58,0.46,0.0,0.0,1991,6
11618,1991-06-18,85,64,0.05,0.0,0.0,1991,6
11619,1991-06-17,85,56,0.0,0.0,0.0,1991,6
11620,1991-06-16,84,54,0.0,0.0,0.0,1991,6
11621,1991-06-15,77,60,0.0,0.0,0.0,1991,6
11622,1991-06-14,83,67,0.12,0.0,0.0,1991,6
11623,1991-06-13,87,70,0.01,0.0,0.0,1991,6
11624,1991-06-12,90,67,0.0,0.0,0.0,1991,6
11625,1991-06-11,84,57,0.0,0.0,0.0,1991,6
11626,1991-06-10,81,62,0.04,0.0,0.0,1991,6
11627,1991-06-09,86,66,0.08,0.0,0.0,1991,6
11628,1991-06-08,83,62,0.0,0.0,0.0,1991,6
11629,1991-06-07,80,59,0.0,0.0,0.0,1991,6
11630,1991-06-06,77,55,0.0,0.0,0.0,1991,6
11631,1991-06-05,76,56,0.0,0.0,0.0,1991,6
11632,1991-06-04,71,59,0.0,0.0,0.0,1991,6
11633,1991-06-03,82,67,0.0,0.0,0.0,1991,6
11634,1991-06-02,84,62,0.0,0.0,0.0,1991,6
11635,1991-06-01,81,66,0.02,0.0,0.0,1991,6
11636,1991-05-31,82,65,0.12,0.0,0.0,1991,5
11637,1991-05-30,75,62,0.21,0.0,0.0,1991,5
11638,1991-05-29,80,63,0.0,0.0,0.0,1991,5
11639,1991-05-28,84,62,0.97,0.0,0.0,1991,5
11640,1991-05-27,84,61,0.36,0.0,0.0,1991,5
11641,1991-05-26,75,59,0.49,0.0,0.0,1991,5
11642,1991-05-25,69,63,0.28,0.0,0.0,1991,5
11643,1991-05-24,74,63,0.0,0.0,0.0,1991,5
11644,1991-05-23,79,67,0.39,0.0,0.0,1991,5
11645,1991-05-22,85,68,0.09,0.0,0.0,1991,5
11646,1991-05-21,79,62,0.07,0.0,0.0,1991,5
11647,1991-05-20,76,50,0.0,0.0,0.0,1991,5
11648,1991-05-19,63,49,0.0,0.0,0.0,1991,5
11649,1991-05-18,54,43,0.01,0.0,0.0,1991,5
11650,1991-05-17,61,49,0.18,0.0,0.0,1991,5
11651,1991-05-16,80,61,0.48,0.0,0.0,1991,5
11652,1991-05-15,75,64,0.1,0.0,0.0,1991,5
11653,1991-05-14,90,54,0.0,0.0,0.0,1991,5
11654,1991-05-13,83,60,0.13,0.0,0.0,1991,5
11655,1991-05-12,86,61,0.0,0.0,0.0,1991,5
11656,1991-05-11,80,60,0.0,0.0,0.0,1991,5
11657,1991-05-10,76,56,0.0,0.0,0.0,1991,5
11658,1991-05-09,74,47,0.0,0.0,0.0,1991,5
11659,1991-05-08,51,46,0.02,0.0,0.0,1991,5
11660,1991-05-07,58,40,0.0,0.0,0.0,1991,5
11661,1991-05-06,47,37,0.03,0.0,0.0,1991,5
11662,1991-05-05,49,35,1.84,0.3,0.0,1991,5
11663,1991-05-04,53,44,0.03,0.0,0.0,1991,5
11664,1991-05-03,54,40,0.55,0.0,0.0,1991,5
11665,1991-05-02,50,36,0.0,0.0,0.0,1991,5
11666,1991-05-01,47,39,0.0,0.0,0.0,1991,5
11667,1991-04-30,50,40,0.14,0.0,0.0,1991,4
11668,1991-04-29,64,50,1.3,0.0,0.0,1991,4
11669,1991-04-28,76,48,0.0,0.0,0.0,1991,4
11670,1991-04-27,66,51,0.16,0.0,0.0,1991,4
11671,1991-04-26,63,48,0.14,0.0,0.0,1991,4
11672,1991-04-25,69,45,0.0,0.0,0.0,1991,4
11673,1991-04-24,67,31,0.0,0.0,0.0,1991,4
11674,1991-04-23,59,36,0.01,0.0,0.0,1991,4
11675,1991-04-22,57,37,0.08,0.0,0.0,1991,4
11676,1991-04-21,59,31,0.0,0.0,0.0,1991,4
11677,1991-04-20,54,28,0.0,0.0,0.0,1991,4
11678,1991-04-19,58,34,0.0,0.0,0.0,1991,4
11679,1991-04-18,52,41,0.13,0.0,0.0,1991,4
11680,1991-04-17,62,32,0.0,0.0,0.0,1991,4
11681,1991-04-16,56,32,0.0,0.0,0.0,1991,4
11682,1991-04-15,47,31,0.05,0.0,0.0,1991,4
11683,1991-04-14,46,33,0.33,0.0,0.0,1991,4
11684,1991-04-13,45,35,0.94,0.0,0.0,1991,4
11685,1991-04-12,42,33,0.22,1.1,0.0,1991,4
11686,1991-04-11,49,39,0.0,0.0,0.0,1991,4
11687,1991-04-10,56,22,0.0,0.0,0.0,1991,4
11688,1991-04-09,36,32,0.04,0.4,0.0,1991,4
11689,1991-04-08,54,35,0.02,0.0,0.0,1991,4
11690,1991-04-07,83,54,0.0,0.0,0.0,1991,4
11691,1991-04-06,86,52,0.0,0.0,0.0,1991,4
11692,1991-04-05,80,49,0.0,0.0,0.0,1991,4
11693,1991-04-04,73,49,0.02,0.0,0.0,1991,4
11694,1991-04-03,70,40,0.0,0.0,0.0,1991,4
11695,1991-04-02,61,34,0.0,0.0,0.0,1991,4
11696,1991-04-01,53,29,0.0,0.0,0.0,1991,4
11697,1991-03-31,52,31,0.0,0.0,0.0,1991,3
11698,1991-03-30,42,17,0.13,0.0,0.0,1991,3
11699,1991-03-29,34,18,0.0,0.0,0.0,1991,3
11700,1991-03-28,34,21,0.0,0.1,0.0,1991,3
11701,1991-03-27,53,26,0.37,0.2,0.0,1991,3
11702,1991-03-26,74,36,0.0,0.0,0.0,1991,3
11703,1991-03-25,59,31,0.0,0.0,0.0,1991,3
11704,1991-03-24,54,33,0.0,0.0,0.0,1991,3
11705,1991-03-23,39,34,0.07,0.1,0.0,1991,3
11706,1991-03-22,41,35,0.84,0.0,0.0,1991,3
11707,1991-03-21,44,35,0.03,0.0,0.0,1991,3
11708,1991-03-20,50,36,0.27,0.0,0.0,1991,3
11709,1991-03-19,62,30,0.0,0.0,0.0,1991,3
11710,1991-03-18,47,34,0.0,0.0,0.0,1991,3
11711,1991-03-17,40,34,0.0,0.0,0.0,1991,3
11712,1991-03-16,36,31,0.03,0.2,0.0,1991,3
11713,1991-03-15,43,24,0.0,0.0,0.0,1991,3
11714,1991-03-14,46,22,0.0,0.0,0.0,1991,3
11715,1991-03-13,39,27,0.0,0.0,0.0,1991,3
11716,1991-03-12,38,31,0.13,0.7,0.0,1991,3
11717,1991-03-11,45,34,0.0,0.0,0.0,1991,3
11718,1991-03-10,44,23,0.0,0.0,1.0,1991,3
11719,1991-03-09,36,18,0.02,0.1,1.0,1991,3
11720,1991-03-08,41,19,0.04,0.0,3.0,1991,3
11721,1991-03-07,32,4,0.0,0.0,3.0,1991,3
11722,1991-03-06,28,16,0.15,1.7,3.0,1991,3
11723,1991-03-05,54,28,0.21,1.3,0.0,1991,3
11724,1991-03-04,43,15,0.0,0.0,3.0,1991,3
11725,1991-03-03,26,6,0.0,0.0,3.0,1991,3
11726,1991-03-02,26,10,0.0,0.0,3.0,1991,3
11727,1991-03-01,40,25,0.0,0.0,4.0,1991,3
11728,1991-02-28,37,12,0.1,1.7,4.0,1991,2
11729,1991-02-27,29,8,0.02,0.4,4.0,1991,2
11730,1991-02-26,24,13,0.01,0.1,4.0,1991,2
11731,1991-02-25,22,-8,0.0,0.0,5.0,1991,2
11732,1991-02-24,16,-1,0.0,0.0,5.0,1991,2
11733,1991-02-23,23,9,0.42,5.2,0.0,1991,2
11734,1991-02-22,33,16,0.0,0.0,0.0,1991,2
11735,1991-02-21,49,21,0.0,0.0,3.0,1991,2
11736,1991-02-20,42,11,0.0,0.0,3.0,1991,2
11737,1991-02-19,28,10,0.06,0.7,4.0,1991,2
11738,1991-02-18,32,27,0.17,2.9,0.0,1991,2
11739,1991-02-17,36,17,0.0,0.0,2.0,1991,2
11740,1991-02-16,37,1,0.0,0.0,3.0,1991,2
11741,1991-02-15,9,-10,0.0,0.0,3.0,1991,2
11742,1991-02-14,25,-4,0.09,0.9,3.0,1991,2
11743,1991-02-13,32,24,0.16,2.3,0.0,1991,2
11744,1991-02-12,37,13,0.0,0.0,0.0,1991,2
11745,1991-02-11,25,8,0.0,0.0,0.0,1991,2
11746,1991-02-10,30,18,0.0,0.0,0.0,1991,2
11747,1991-02-09,44,27,0.0,0.0,0.0,1991,2
11748,1991-02-08,50,30,0.0,0.0,0.0,1991,2
11749,1991-02-07,45,24,0.0,0.0,0.0,1991,2
11750,1991-02-06,47,20,0.0,0.0,0.0,1991,2
11751,1991-02-05,45,23,0.0,0.0,0.0,1991,2
11752,1991-02-04,46,32,0.0,0.0,2.0,1991,2
11753,1991-02-03,42,35,0.0,0.0,4.0,1991,2
11754,1991-02-02,48,15,0.0,0.0,7.0,1991,2
11755,1991-02-01,34,8,0.0,0.0,8.0,1991,2
11756,1991-01-31,21,-3,0.0,0.0,8.0,1991,1
11757,1991-01-30,21,-4,0.0,0.1,8.0,1991,1
11758,1991-01-29,6,-7,0.0,0.0,8.0,1991,1
11759,1991-01-28,30,-1,0.06,0.6,8.0,1991,1
11760,1991-01-27,30,21,0.04,0.5,7.0,1991,1
11761,1991-01-26,22,6,0.01,0.1,7.0,1991,1
11762,1991-01-25,9,-14,0.0,0.0,7.0,1991,1
11763,1991-01-24,7,-9,0.0,0.0,7.0,1991,1
11764,1991-01-23,19,-1,0.0,0.0,7.0,1991,1
11765,1991-01-22,33,3,0.11,1.9,5.0,1991,1
11766,1991-01-21,7,-6,0.0,0.0,5.0,1991,1
11767,1991-01-20,17,2,0.02,0.3,5.0,1991,1
11768,1991-01-19,39,17,0.0,0.0,5.0,1991,1
11769,1991-01-18,36,13,0.0,0.0,5.0,1991,1
11770,1991-01-17,29,11,0.0,0.0,6.0,1991,1
11771,1991-01-16,30,20,0.0,0.0,6.0,1991,1
11772,1991-01-15,24,18,0.0,0.0,6.0,1991,1
11773,1991-01-14,37,22,0.0,0.0,6.0,1991,1
11774,1991-01-13,36,16,0.04,0.1,6.0,1991,1
11775,1991-01-12,23,7,0.01,0.2,6.0,1991,1
11776,1991-01-11,27,20,0.13,1.8,6.0,1991,1
11777,1991-01-10,20,8,0.05,0.6,5.0,1991,1
11778,1991-01-09,10,-1,0.0,0.0,5.0,1991,1
11779,1991-01-08,23,10,0.01,0.1,5.0,1991,1
11780,1991-01-07,16,-5,0.0,0.0,5.0,1991,1
11781,1991-01-06,13,0,0.0,0.0,5.0,1991,1
11782,1991-01-05,20,3,0.01,0.2,5.0,1991,1
11783,1991-01-04,9,-7,0.0,0.0,5.0,1991,1
11784,1991-01-03,8,-10,0.0,0.0,5.0,1991,1
11785,1991-01-02,3,-6,0.0,0.0,5.0,1991,1
11786,1991-01-01,25,-1,0.0,0.0,5.0,1991,1
11787,1990-12-31,16,-13,0.0,0.0,5.0,1990,12
11788,1990-12-30,-3,-13,0.0,0.0,5.0,1990,12
11789,1990-12-29,24,-9,0.03,0.4,6.0,1990,12
11790,1990-12-28,30,18,0.01,0.1,6.0,1990,12
11791,1990-12-27,19,2,0.0,0.1,6.0,1990,12
11792,1990-12-26,2,-22,0.02,0.4,6.0,1990,12
11793,1990-12-25,18,-16,0.0,0.0,6.0,1990,12
11794,1990-12-24,15,-14,0.0,0.0,6.0,1990,12
11795,1990-12-23,-4,-24,0.0,0.0,6.0,1990,12
11796,1990-12-22,-9,-18,0.0,0.0,7.0,1990,12
11797,1990-12-21,0,-10,0.19,2.8,5.0,1990,12
11798,1990-12-20,33,-6,0.2,1.0,4.0,1990,12
11799,1990-12-19,27,22,0.03,0.3,4.0,1990,12
11800,1990-12-18,23,4,0.0,0.1,4.0,1990,12
11801,1990-12-17,35,19,0.03,0.1,4.0,1990,12
11802,1990-12-16,32,15,0.03,0.3,4.0,1990,12
11803,1990-12-15,34,19,0.29,3.8,3.0,1990,12
11804,1990-12-14,32,15,0.03,0.3,0.0,1990,12
11805,1990-12-13,27,15,0.0,0.0,0.0,1990,12
11806,1990-12-12,37,27,0.0,0.0,0.0,1990,12
11807,1990-12-11,34,29,0.0,0.0,0.0,1990,12
11808,1990-12-10,43,28,0.0,0.0,0.0,1990,12
11809,1990-12-09,51,26,0.0,0.0,0.0,1990,12
11810,1990-12-08,50,26,0.0,0.0,0.0,1990,12
11811,1990-12-07,42,29,0.0,0.0,0.0,1990,12
11812,1990-12-06,35,19,0.0,0.0,1.0,1990,12
11813,1990-12-05,40,20,0.0,0.0,1.0,1990,12
11814,1990-12-04,24,6,0.0,0.0,1.0,1990,12
11815,1990-12-03,30,17,0.12,1.6,2.0,1990,12
11816,1990-12-02,30,16,0.03,0.4,0.0,1990,12
11817,1990-12-01,36,18,0.0,0.0,0.0,1990,12
11818,1990-11-30,43,32,0.0,0.0,2.0,1990,11
11819,1990-11-29,37,8,0.0,0.0,2.0,1990,11
11820,1990-11-28,24,14,0.01,0.1,2.0,1990,11
11821,1990-11-27,33,23,0.23,2.0,0.0,1990,11
11822,1990-11-26,36,20,0.08,0.0,0.0,1990,11
11823,1990-11-25,28,19,0.0,0.0,0.0,1990,11
11824,1990-11-24,59,26,0.0,0.0,0.0,1990,11
11825,1990-11-23,44,27,0.0,0.0,0.0,1990,11
11826,1990-11-22,50,27,0.0,0.0,0.0,1990,11
11827,1990-11-21,67,37,0.0,0.0,0.0,1990,11
11828,1990-11-20,59,43,0.01,0.0,0.0,1990,11
11829,1990-11-19,54,25,0.0,0.0,0.0,1990,11
11830,1990-11-18,53,34,0.0,0.0,0.0,1990,11
11831,1990-11-17,51,25,0.0,0.0,0.0,1990,11
11832,1990-11-16,52,31,0.0,0.0,0.0,1990,11
11833,1990-11-15,63,46,0.0,0.0,0.0,1990,11
11834,1990-11-14,71,37,0.0,0.0,0.0,1990,11
11835,1990-11-13,49,26,0.0,0.0,0.0,1990,11
11836,1990-11-12,40,29,0.0,0.0,0.0,1990,11
11837,1990-11-11,46,23,0.02,0.0,0.0,1990,11
11838,1990-11-10,42,22,0.0,0.0,0.0,1990,11
11839,1990-11-09,47,25,0.0,0.0,0.0,1990,11
11840,1990-11-08,35,19,0.0,0.0,0.0,1990,11
11841,1990-11-07,35,19,0.0,0.0,0.0,1990,11
11842,1990-11-06,39,24,0.0,0.0,0.0,1990,11
11843,1990-11-05,37,25,0.0,0.0,0.0,1990,11
11844,1990-11-04,39,24,0.0,0.0,1.0,1990,11
11845,1990-11-03,44,30,0.3,2.9,0.0,1990,11
11846,1990-11-02,61,43,0.0,0.0,0.0,1990,11
11847,1990-11-01,70,54,0.0,0.0,0.0,1990,11
11848,1990-10-31,70,38,0.0,0.0,0.0,1990,10
11849,1990-10-30,66,35,0.0,0.0,0.0,1990,10
11850,1990-10-29,62,36,0.0,0.0,0.0,1990,10
11851,1990-10-28,52,26,0.0,0.0,0.0,1990,10
11852,1990-10-27,57,37,0.0,0.0,0.0,1990,10
11853,1990-10-26,66,37,0.0,0.0,0.0,1990,10
11854,1990-10-25,50,26,0.0,0.0,0.0,1990,10
11855,1990-10-24,53,28,0.0,0.0,0.0,1990,10
11856,1990-10-23,63,39,0.0,0.0,0.0,1990,10
11857,1990-10-22,58,29,0.0,0.0,0.0,1990,10
11858,1990-10-21,48,30,0.0,0.0,0.0,1990,10
11859,1990-10-20,46,41,0.42,0.0,0.0,1990,10
11860,1990-10-19,54,30,0.0,0.0,0.0,1990,10
11861,1990-10-18,45,30,0.0,0.0,0.0,1990,10
11862,1990-10-17,59,36,0.07,0.0,0.0,1990,10
11863,1990-10-16,60,39,0.0,0.0,0.0,1990,10
11864,1990-10-15,58,33,0.0,0.0,0.0,1990,10
11865,1990-10-14,61,44,0.01,0.0,0.0,1990,10
11866,1990-10-13,63,43,0.05,0.0,0.0,1990,10
11867,1990-10-12,56,37,0.05,0.0,0.0,1990,10
11868,1990-10-11,62,33,0.14,0.0,0.0,1990,10
11869,1990-10-10,54,27,0.0,0.0,0.0,1990,10
11870,1990-10-09,54,33,0.0,0.0,0.0,1990,10
11871,1990-10-08,48,39,0.0,0.0,0.0,1990,10
11872,1990-10-07,54,39,0.0,0.0,0.0,1990,10
11873,1990-10-06,68,43,0.0,0.0,0.0,1990,10
11874,1990-10-05,82,49,0.0,0.0,0.0,1990,10
11875,1990-10-04,67,43,0.0,0.0,0.0,1990,10
11876,1990-10-03,67,47,0.46,0.0,0.0,1990,10
11877,1990-10-02,79,41,0.03,0.0,0.0,1990,10
11878,1990-10-01,69,43,0.0,0.0,0.0,1990,10
11879,1990-09-30,67,36,0.03,0.0,0.0,1990,9
11880,1990-09-29,62,41,0.0,0.0,0.0,1990,9
11881,1990-09-28,65,47,0.0,0.0,0.0,1990,9
11882,1990-09-27,68,56,0.0,0.0,0.0,1990,9
11883,1990-09-26,80,46,0.0,0.0,0.0,1990,9
11884,1990-09-25,84,53,0.0,0.0,0.0,1990,9
11885,1990-09-24,79,40,0.0,0.0,0.0,1990,9
11886,1990-09-23,59,38,0.0,0.0,0.0,1990,9
11887,1990-09-22,52,45,0.0,0.0,0.0,1990,9
11888,1990-09-21,64,50,0.0,0.0,0.0,1990,9
11889,1990-09-20,70,48,0.58,0.0,0.0,1990,9
11890,1990-09-19,71,48,0.0,0.0,0.0,1990,9
11891,1990-09-18,56,52,0.32,0.0,0.0,1990,9
11892,1990-09-17,65,45,0.0,0.0,0.0,1990,9
11893,1990-09-16,64,48,0.0,0.0,0.0,1990,9
11894,1990-09-15,76,48,0.0,0.0,0.0,1990,9
11895,1990-09-14,64,51,0.2,0.0,0.0,1990,9
11896,1990-09-13,88,63,0.04,0.0,0.0,1990,9
11897,1990-09-12,90,69,0.0,0.0,0.0,1990,9
11898,1990-09-11,88,58,0.0,0.0,0.0,1990,9
11899,1990-09-10,79,59,0.0,0.0,0.0,1990,9
11900,1990-09-09,84,61,0.0,0.0,0.0,1990,9
11901,1990-09-08,78,61,0.0,0.0,0.0,1990,9
11902,1990-09-07,74,61,0.29,0.0,0.0,1990,9
11903,1990-09-06,88,68,0.0,0.0,0.0,1990,9
11904,1990-09-05,87,68,0.0,0.0,0.0,1990,9
11905,1990-09-04,88,70,0.0,0.0,0.0,1990,9
11906,1990-09-03,83,64,0.42,0.0,0.0,1990,9
11907,1990-09-02,83,60,0.0,0.0,0.0,1990,9
11908,1990-09-01,89,63,0.0,0.0,0.0,1990,9
11909,1990-08-31,84,67,0.0,0.0,0.0,1990,8
11910,1990-08-30,86,58,0.0,0.0,0.0,1990,8
11911,1990-08-29,82,58,0.0,0.0,0.0,1990,8
11912,1990-08-28,80,64,0.0,0.0,0.0,1990,8
11913,1990-08-27,89,72,0.0,0.0,0.0,1990,8
11914,1990-08-26,85,66,0.21,0.0,0.0,1990,8
11915,1990-08-25,89,66,0.03,0.0,0.0,1990,8
11916,1990-08-24,84,71,0.0,0.0,0.0,1990,8
11917,1990-08-23,76,66,0.0,0.0,0.0,1990,8
11918,1990-08-22,80,59,0.0,0.0,0.0,1990,8
